Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,648906707,s,position_lat,465035062,semicircles,position_long,-921141743,semicircles,distance,30750.97,m,altitude,51.39999999999998,m,speed,10.905,m/s,power,230,watts,cadence,91,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906708,s,position_lat,465035267,semicircles,position_long,-921143229,semicircles,distance,30761.93,m,altitude,51.39999999999998,m,speed,11.136,m/s,power,152,watts,cadence,91,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906709,s,position_lat,465035437,semicircles,position_long,-921144735,semicircles,distance,30772.98,m,altitude,51.60000000000002,m,speed,10.994,m/s,power,152,watts,cadence,91,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906710,s,position_lat,465035678,semicircles,position_long,-921146216,semicircles,distance,30783.96,m,altitude,51.60000000000002,m,speed,10.602,m/s,power,25,watts,cadence,36,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906711,s,position_lat,465035922,semicircles,position_long,-921147726,semicircles,distance,30795.14,m,altitude,51.60000000000002,m,speed,10.744,m/s,power,25,watts,cadence,36,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906712,s,position_lat,465036165,semicircles,position_long,-921149256,semicircles,distance,30806.47,m,altitude,51.60000000000002,m,speed,11.077,m/s,power,25,watts,cadence,36,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906712,s,position_lat,465036366,semicircles,position_long,-921150769,semicircles,distance,30817.62,m,altitude,51.60000000000002,m,speed,11.1,m/s,power,114,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906714,s,position_lat,465036526,semicircles,position_long,-921152212,semicircles,distance,30828.2,m,altitude,51.60000000000002,m,speed,10.199,m/s,power,114,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906714,s,position_lat,465036687,semicircles,position_long,-921153706,semicircles,distance,30839.15,m,altitude,51.60000000000002,m,speed,10.867,m/s,power,14,watts,cadence,25,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906716,s,position_lat,465036863,semicircles,position_long,-921155215,semicircles,distance,30850.24,m,altitude,51.60000000000002,m,speed,10.768,m/s,power,14,watts,cadence,25,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906717,s,position_lat,465036974,semicircles,position_long,-921156653,semicircles,distance,30860.73,m,altitude,51.60000000000002,m,speed,10.324,m/s,power,104,watts,cadence,85,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906718,s,position_lat,465037024,semicircles,position_long,-921158167,semicircles,distance,30871.73,m,altitude,51.60000000000002,m,speed,10.699,m/s,power,104,watts,cadence,85,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906719,s,position_lat,465037069,semicircles,position_long,-921159668,semicircles,distance,30882.64,m,altitude,51.799999999999955,m,speed,10.816,m/s,power,104,watts,cadence,85,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906719,s,position_lat,465037086,semicircles,position_long,-921161133,semicircles,distance,30893.28,m,altitude,51.799999999999955,m,speed,10.583,m/s,power,228,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906720,s,position_lat,465037159,semicircles,position_long,-921162630,semicircles,distance,30904.17,m,altitude,51.799999999999955,m,speed,10.849,m/s,power,182,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906722,s,position_lat,465037282,semicircles,position_long,-921164067,semicircles,distance,30914.67,m,altitude,51.799999999999955,m,speed,10.046,m/s,power,182,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906723,s,position_lat,465037376,semicircles,position_long,-921165562,semicircles,distance,30925.56,m,altitude,51.799999999999955,m,speed,10.692,m/s,power,12,watts,cadence,29,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906724,s,position_lat,465037338,semicircles,position_long,-921167028,semicircles,distance,30936.2,m,altitude,51.799999999999955,m,speed,10.802,m/s,power,12,watts,cadence,29,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906725,s,position_lat,465037315,semicircles,position_long,-921168457,semicircles,distance,30946.55,m,altitude,51.799999999999955,m,speed,10.233,m/s,power,23,watts,cadence,28,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906726,s,position_lat,465037142,semicircles,position_long,-921169917,semicircles,distance,30957.26,m,altitude,51.799999999999955,m,speed,10.22,m/s,power,479,watts,cadence,86,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906727,s,position_lat,465036885,semicircles,position_long,-921171276,semicircles,distance,30967.33,m,altitude,51.799999999999955,m,speed,9.606,m/s,power,479,watts,cadence,86,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906727,s,position_lat,465036501,semicircles,position_long,-921172609,semicircles,distance,30977.63,m,altitude,51.799999999999955,m,speed,9.861,m/s,power,291,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906729,s,position_lat,465036144,semicircles,position_long,-921173994,semicircles,distance,30988.22,m,altitude,51.799999999999955,m,speed,10.364,m/s,power,158,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906729,s,position_lat,465035656,semicircles,position_long,-921175339,semicircles,distance,30998.99,m,altitude,51.799999999999955,m,speed,10.956,m/s,power,304,watts,cadence,91,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906730,s,position_lat,465035176,semicircles,position_long,-921176789,semicircles,distance,31010.43,m,altitude,51.799999999999955,m,speed,11.267,m/s,power,142,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906731,s,position_lat,465034668,semicircles,position_long,-921178208,semicircles,distance,31021.76,m,altitude,51.799999999999955,m,speed,10.87,m/s,power,142,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906732,s,position_lat,465034325,semicircles,position_long,-921179661,semicircles,distance,31032.77,m,altitude,51.799999999999955,m,speed,10.777,m/s,power,142,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906734,s,position_lat,465034083,semicircles,position_long,-921181148,semicircles,distance,31043.76,m,altitude,51.799999999999955,m,speed,10.359,m/s,power,0,watts,cadence,0,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906734,s,position_lat,465033902,semicircles,position_long,-921182707,semicircles,distance,31055.19,m,altitude,51.799999999999955,m,speed,10.806,m/s,power,0,watts,cadence,0,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906736,s,position_lat,465033841,semicircles,position_long,-921184301,semicircles,distance,31066.78,m,altitude,51.799999999999955,m,speed,10.808,m/s,power,100,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906737,s,position_lat,465033815,semicircles,position_long,-921185930,semicircles,distance,31078.62,m,altitude,51.799999999999955,m,speed,11.155,m/s,power,100,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906737,s,position_lat,465033856,semicircles,position_long,-921187394,semicircles,distance,31089.25,m,altitude,51.799999999999955,m,speed,10.102,m/s,power,100,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906738,s,position_lat,465033963,semicircles,position_long,-921188891,semicircles,distance,31100.17,m,altitude,51.799999999999955,m,speed,9.921,m/s,power,0,watts,cadence,0,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906739,s,position_lat,465034005,semicircles,position_long,-921190257,semicircles,distance,31110.1,m,altitude,51.799999999999955,m,speed,9.278,m/s,power,0,watts,cadence,0,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906740,s,position_lat,465033984,semicircles,position_long,-921191613,semicircles,distance,31119.95,m,altitude,51.799999999999955,m,speed,9.564,m/s,power,551,watts,cadence,102,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906742,s,position_lat,465033813,semicircles,position_long,-921193018,semicircles,distance,31130.18,m,altitude,51.799999999999955,m,speed,10.018,m/s,power,551,watts,cadence,102,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906742,s,position_lat,465033587,semicircles,position_long,-921194395,semicircles,distance,31140.25,m,altitude,51.799999999999955,m,speed,10.453,m/s,power,292,watts,cadence,96,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906744,s,position_lat,465033399,semicircles,position_long,-921195892,semicircles,distance,31151.13,m,altitude,51.799999999999955,m,speed,10.693,m/s,power,206,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906744,s,position_lat,465033224,semicircles,position_long,-921197357,semicircles,distance,31161.82,m,altitude,51.799999999999955,m,speed,10.524,m/s,power,347,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906746,s,position_lat,465033139,semicircles,position_long,-921198996,semicircles,distance,31173.74,m,altitude,51.799999999999955,m,speed,11.102,m/s,power,448,watts,cadence,100,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906746,s,position_lat,465033086,semicircles,position_long,-921200528,semicircles,distance,31184.88,m,altitude,51.799999999999955,m,speed,11.542,m/s,power,214,watts,cadence,101,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906748,s,position_lat,465032999,semicircles,position_long,-921202067,semicircles,distance,31196.09,m,altitude,51.799999999999955,m,speed,10.847,m/s,power,171,watts,cadence,100,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906749,s,position_lat,465032900,semicircles,position_long,-921203596,semicircles,distance,31207.23,m,altitude,51.799999999999955,m,speed,10.706,m/s,power,171,watts,cadence,100,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906750,s,position_lat,465032800,semicircles,position_long,-921205123,semicircles,distance,31218.36,m,altitude,51.799999999999955,m,speed,10.813,m/s,power,116,watts,cadence,89,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906751,s,position_lat,465032691,semicircles,position_long,-921206629,semicircles,distance,31229.33,m,altitude,51.799999999999955,m,speed,10.773,m/s,power,93,watts,cadence,54,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906751,s,position_lat,465032631,semicircles,position_long,-921208096,semicircles,distance,31240.0,m,altitude,51.799999999999955,m,speed,10.915,m/s,power,93,watts,cadence,54,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906752,s,position_lat,465032640,semicircles,position_long,-921209584,semicircles,distance,31250.81,m,altitude,51.799999999999955,m,speed,10.914,m/s,power,168,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906753,s,position_lat,465032671,semicircles,position_long,-921211099,semicircles,distance,31261.81,m,altitude,51.799999999999955,m,speed,11.172,m/s,power,168,watts,cadence,90,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906754,s,position_lat,465032864,semicircles,position_long,-921212638,semicircles,distance,31273.12,m,altitude,51.799999999999955,m,speed,11.423,m/s,power,561,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906755,s,position_lat,465033129,semicircles,position_long,-921214178,semicircles,distance,31284.57,m,altitude,51.799999999999955,m,speed,11.675,m/s,power,476,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906756,s,position_lat,465033506,semicircles,position_long,-921215742,semicircles,distance,31296.46,m,altitude,51.799999999999955,m,speed,11.993,m/s,power,476,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906758,s,position_lat,465033972,semicircles,position_long,-921217363,semicircles,distance,31309.01,m,altitude,51.799999999999955,m,speed,11.88,m/s,power,265,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906758,s,position_lat,465034347,semicircles,position_long,-921218887,semicircles,distance,31320.61,m,altitude,51.799999999999955,m,speed,11.854,m/s,power,38,watts,cadence,50,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906760,s,position_lat,465034783,semicircles,position_long,-921220472,semicircles,distance,31332.82,m,altitude,51.799999999999955,m,speed,11.834,m/s,power,311,watts,cadence,95,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906761,s,position_lat,465035099,semicircles,position_long,-921222054,semicircles,distance,31344.68,m,altitude,51.799999999999955,m,speed,11.851,m/s,power,144,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906762,s,position_lat,465035445,semicircles,position_long,-921223630,semicircles,distance,31356.56,m,altitude,51.799999999999955,m,speed,11.813,m/s,power,156,watts,cadence,89,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906762,s,position_lat,465035801,semicircles,position_long,-921225120,semicircles,distance,31367.88,m,altitude,51.799999999999955,m,speed,11.407,m/s,power,94,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906764,s,position_lat,465036169,semicircles,position_long,-921226708,semicircles,distance,31379.91,m,altitude,51.799999999999955,m,speed,11.773,m/s,power,115,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906765,s,position_lat,465036550,semicircles,position_long,-921228206,semicircles,distance,31391.35,m,altitude,51.799999999999955,m,speed,11.408,m/s,power,203,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906766,s,position_lat,465036936,semicircles,position_long,-921229670,semicircles,distance,31402.57,m,altitude,51.799999999999955,m,speed,11.382,m/s,power,135,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906766,s,position_lat,465037311,semicircles,position_long,-921231123,semicircles,distance,31413.68,m,altitude,51.799999999999955,m,speed,11.636,m/s,power,89,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906768,s,position_lat,465037631,semicircles,position_long,-921232756,semicircles,distance,31425.91,m,altitude,51.799999999999955,m,speed,12.146,m/s,power,147,watts,cadence,88,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906768,s,position_lat,465037997,semicircles,position_long,-921234239,semicircles,distance,31437.2,m,altitude,51.799999999999955,m,speed,11.501,m/s,power,221,watts,cadence,87,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906769,s,position_lat,465038311,semicircles,position_long,-921235577,semicircles,distance,31447.35,m,altitude,51.799999999999955,m,speed,10.043,m/s,power,184,watts,cadence,91,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906771,s,position_lat,465038644,semicircles,position_long,-921237137,semicircles,distance,31459.07,m,altitude,51.799999999999955,m,speed,10.89,m/s,power,217,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906771,s,position_lat,465038872,semicircles,position_long,-921238528,semicircles,distance,31469.38,m,altitude,51.799999999999955,m,speed,10.788,m/s,power,217,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906772,s,position_lat,465039101,semicircles,position_long,-921240017,semicircles,distance,31480.39,m,altitude,51.799999999999955,m,speed,11.404,m/s,power,417,watts,cadence,94,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906774,s,position_lat,465039357,semicircles,position_long,-921241501,semicircles,distance,31491.41,m,altitude,51.799999999999955,m,speed,11.005,m/s,power,603,watts,cadence,96,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906775,s,position_lat,465039662,semicircles,position_long,-921243097,semicircles,distance,31503.34,m,altitude,51.799999999999955,m,speed,12.192,m/s,power,247,watts,cadence,96,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906776,s,position_lat,465040010,semicircles,position_long,-921244645,semicircles,distance,31515.04,m,altitude,51.799999999999955,m,speed,11.944,m/s,power,226,watts,cadence,96,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906777,s,position_lat,465040450,semicircles,position_long,-921246295,semicircles,distance,31527.71,m,altitude,51.799999999999955,m,speed,12.488,m/s,power,226,watts,cadence,96,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906777,s,position_lat,465040869,semicircles,position_long,-921247704,semicircles,distance,31538.65,m,altitude,51.799999999999955,m,speed,10.846,m/s,power,357,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906778,s,position_lat,465041512,semicircles,position_long,-921249303,semicircles,distance,31551.72,m,altitude,51.799999999999955,m,speed,12.536,m/s,power,293,watts,cadence,98,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906780,s,position_lat,465042123,semicircles,position_long,-921250824,semicircles,distance,31564.13,m,altitude,51.799999999999955,m,speed,12.181,m/s,power,479,watts,cadence,93,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906781,s,position_lat,465042763,semicircles,position_long,-921252304,semicircles,distance,31576.4,m,altitude,51.799999999999955,m,speed,11.843,m/s,power,551,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906782,s,position_lat,465043404,semicircles,position_long,-921253818,semicircles,distance,31588.89,m,altitude,51.799999999999955,m,speed,12.121,m/s,power,279,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906782,s,position_lat,465044065,semicircles,position_long,-921255261,semicircles,distance,31601.05,m,altitude,51.799999999999955,m,speed,12.283,m/s,power,275,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906784,s,position_lat,465044767,semicircles,position_long,-921256778,semicircles,distance,31613.86,m,altitude,51.799999999999955,m,speed,12.369,m/s,power,324,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648906784,s,position_lat,465045484,semicircles,position_long,-921258195,semicircles,distance,31626.12,m,altitude,51.799999999999955,m,speed,12.358,m/s,power,308,watts,cadence,97,rpm,temperature,27,°C,,,,,,,,,,,,,
