Timestamp [s],Event,Event Type,Event Group,Event Data,Timestamp,Cadence [rpm],Speed [m/s],Distance [m],Power [watts],Latitude [semicircles],Longitude [semicircles],Altitude [m],
Sat Jul 24 06:52:38 EDT 2010,TIMER,START,0,Trigger: MANUAL,
Sat Jul 24 06:52:39 EDT 2010,BATTERY,MARKER,135,,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:25 EDT 2010,45,10.411,46504.54,17,465333830,-920785691,87.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:26 EDT 2010,86,10.518,46515.01,85,465334373,-920784428,87.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:27 EDT 2010,86,10.718,46525.92,85,465334822,-920783040,87.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:28 EDT 2010,86,10.952,46536.87,85,465335220,-920781620,87.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:29 EDT 2010,0,11.154,46548.03,0,465335595,-920780160,87.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:30 EDT 2010,0,11.335,46559.63,0,465336014,-920778654,86.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:31 EDT 2010,0,11.326,46570.78,0,465336367,-920777183,86.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:32 EDT 2010,0,11.571,46582.8,0,465336717,-920775585,86.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:33 EDT 2010,0,12.127,46595.0,0,465337304,-920774082,86.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:34 EDT 2010,0,12.361,46607.64,0,465337867,-920772494,86.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:35 EDT 2010,0,12.61,46620.04,0,465338456,-920770961,85.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:36 EDT 2010,0,12.778,46633.38,0,465339149,-920769353,85.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:37 EDT 2010,0,12.901,46646.03,0,465339750,-920767789,85.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:38 EDT 2010,0,13.105,46659.14,0,465340268,-920766110,84.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:39 EDT 2010,0,13.361,46673.32,0,465340956,-920764366,84.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:40 EDT 2010,0,13.506,46686.29,0,465341552,-920762752,84.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:41 EDT 2010,0,13.52,46700.17,0,465342211,-920761037,83.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:42 EDT 2010,0,13.474,46713.88,0,465342935,-920759389,83.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:43 EDT 2010,0,13.495,46727.74,0,465343699,-920757746,83.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:44 EDT 2010,0,13.534,46741.57,0,465344463,-920756112,82.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:45 EDT 2010,0,13.78,46755.56,0,465345318,-920754526,82.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:46 EDT 2010,0,13.758,46769.02,0,465346156,-920753014,81.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:47 EDT 2010,0,13.736,46782.94,0,465346998,-920751429,81.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:48 EDT 2010,111,13.829,46796.81,32,465348007,-920750022,80.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:49 EDT 2010,111,13.948,46809.64,32,465348681,-920748441,80.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:50 EDT 2010,111,13.955,46822.14,32,465349352,-920746915,79.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:51 EDT 2010,0,13.985,46835.5,0,465350319,-920745540,78.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:52 EDT 2010,0,14.664,46851.01,0,465351804,-920744522,78.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:53 EDT 2010,0,14.415,46865.73,0,465353008,-920743206,77.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:54 EDT 2010,0,14.535,46881.27,0,465354320,-920741879,76.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:55 EDT 2010,0,14.646,46895.93,0,465355499,-920740542,76.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:56 EDT 2010,0,15.052,46911.47,0,465356734,-920739099,75.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:57 EDT 2010,0,15.184,46927.03,0,465358044,-920737764,74.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:58 EDT 2010,0,15.168,46942.54,0,465359333,-920736410,74.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:18:59 EDT 2010,0,15.061,46957.06,0,465360605,-920735248,73.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:00 EDT 2010,0,15.045,46973.39,0,465361810,-920733612,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:01 EDT 2010,0,15.052,46988.31,0,465363050,-920732304,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:02 EDT 2010,0,14.928,47003.58,0,465364362,-920731030,71.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:03 EDT 2010,0,14.939,47018.65,0,465365524,-920729585,70.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:04 EDT 2010,0,15.025,47034.15,0,465366810,-920728225,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:05 EDT 2010,0,14.942,47049.12,0,465368052,-920726912,68.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:06 EDT 2010,0,14.895,47063.13,0,465369159,-920725604,68.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:07 EDT 2010,0,13.342,47076.17,0,465370153,-920724338,67.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:08 EDT 2010,0,13.004,47089.63,0,465371060,-920722892,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:09 EDT 2010,0,12.312,47101.58,0,465371903,-920721651,66.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:10 EDT 2010,86,11.556,47114.08,171,465372850,-920720426,66.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:11 EDT 2010,86,10.811,47124.9,171,465373584,-920719267,66.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:12 EDT 2010,98,9.834,47134.81,262,465374135,-920718099,65.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:13 EDT 2010,102,10.044,47145.02,336,465374788,-920716965,65.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:14 EDT 2010,99,9.486,47154.35,385,465375387,-920715930,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:15 EDT 2010,95,9.368,47163.89,483,465375999,-920714876,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:16 EDT 2010,93,9.106,47172.86,442,465376564,-920713875,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:17 EDT 2010,89,8.901,47181.58,293,465377113,-920712901,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:18 EDT 2010,94,8.188,47189.91,286,465377646,-920711979,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:19 EDT 2010,94,8.336,47199.48,286,465378257,-920710919,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:20 EDT 2010,92,8.061,47208.63,434,465378844,-920709907,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:21 EDT 2010,92,7.75,47213.86,434,465379249,-920709406,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:22 EDT 2010,91,7.784,47221.76,405,465379846,-920708632,65.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:23 EDT 2010,90,7.812,47229.35,389,465380367,-920707826,65.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:24 EDT 2010,89,7.414,47236.7,485,465380844,-920707009,65.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:25 EDT 2010,91,7.181,47245.28,625,465381382,-920706039,66.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:26 EDT 2010,91,7.327,47250.96,625,465381689,-920705342,66.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:27 EDT 2010,92,7.551,47258.67,509,465382029,-920704369,66.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:28 EDT 2010,91,7.525,47265.85,417,465382380,-920703488,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:29 EDT 2010,90,7.288,47273.2,459,465382809,-920702632,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:30 EDT 2010,89,7.497,47280.74,434,465383263,-920701765,67.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:31 EDT 2010,90,6.694,47287.64,395,465383754,-920701032,68.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:32 EDT 2010,34,7.39,47294.74,33,465384271,-920700309,68.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:33 EDT 2010,79,6.573,47300.9,95,465384727,-920699688,68.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:34 EDT 2010,79,5.649,47306.86,95,465385081,-920699003,69.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:35 EDT 2010,77,5.564,47312.96,33,465385479,-920698335,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:36 EDT 2010,77,5.043,47318.63,33,465385759,-920697637,69.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:37 EDT 2010,77,5.547,47324.37,33,465386081,-920696963,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:38 EDT 2010,0,5.709,47330.31,0,465386333,-920696209,69.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:39 EDT 2010,0,4.495,47334.97,0,465386566,-920695640,70.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:40 EDT 2010,0,5.105,47340.48,0,465386828,-920694959,70.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:41 EDT 2010,0,4.256,47344.68,0,465387027,-920694439,71.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:42 EDT 2010,0,7.109,47352.3,0,465387558,-920693640,71.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:43 EDT 2010,0,6.646,47359.1,0,465388014,-920692909,71.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:44 EDT 2010,0,6.264,47366.63,0,465388560,-920692139,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:45 EDT 2010,0,5.055,47373.72,0,465388989,-920691332,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:46 EDT 2010,0,5.211,47380.91,0,465389438,-920690523,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:47 EDT 2010,0,5.351,47387.18,0,465389830,-920689820,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:48 EDT 2010,0,5.787,47393.26,0,465390287,-920689218,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:49 EDT 2010,0,6.441,47400.02,0,465390771,-920688518,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:50 EDT 2010,83,7.521,47407.93,178,465391505,-920687931,72.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:51 EDT 2010,90,7.313,47415.61,274,465392265,-920687500,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:52 EDT 2010,95,8.609,47424.19,329,465393186,-920687466,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:53 EDT 2010,97,7.022,47431.19,391,465393915,-920687746,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:54 EDT 2010,97,8.232,47440.7,391,465394807,-920688400,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:55 EDT 2010,97,7.805,47450.32,320,465395529,-920689348,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:56 EDT 2010,93,7.844,47459.4,222,465396159,-920690306,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:57 EDT 2010,93,7.965,47468.55,222,465396738,-920691329,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:58 EDT 2010,104,7.95,47476.99,355,465397298,-920692244,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:19:59 EDT 2010,95,8.168,47485.82,482,465397891,-920693194,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:00 EDT 2010,95,8.204,47494.76,361,465398526,-920694124,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:01 EDT 2010,94,8.313,47503.62,292,465399107,-920695098,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:02 EDT 2010,92,8.13,47512.22,177,465399625,-920696085,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:03 EDT 2010,89,7.563,47520.28,248,465400128,-920696987,71.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:04 EDT 2010,89,8.014,47528.33,332,465400569,-920697945,71.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:05 EDT 2010,90,8.227,47536.55,373,465401002,-920698936,71.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:06 EDT 2010,89,7.85,47544.42,326,465401387,-920699908,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:07 EDT 2010,89,8.136,47552.55,285,465401771,-920700918,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:08 EDT 2010,89,7.783,47560.34,258,465402185,-920701851,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:09 EDT 2010,89,7.619,47567.94,258,465402666,-920702699,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:10 EDT 2010,89,7.606,47575.63,239,465403212,-920703493,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:11 EDT 2010,90,7.573,47583.05,117,465403764,-920704231,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:12 EDT 2010,90,7.887,47591.13,208,465404480,-920704877,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:13 EDT 2010,88,8.011,47599.44,229,465405226,-920705511,72.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:14 EDT 2010,88,8.362,47608.14,160,465406020,-920706146,72.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:15 EDT 2010,89,8.733,47617.95,228,465406941,-920706806,72.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:16 EDT 2010,89,8.984,47628.0,52,465407869,-920707511,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:17 EDT 2010,89,9.115,47637.69,52,465408794,-920708125,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:18 EDT 2010,89,9.09,47647.46,52,465409746,-920708693,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:19 EDT 2010,21,9.056,47656.64,8,465410671,-920709134,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:20 EDT 2010,21,9.064,47665.6,8,465411583,-920709529,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:21 EDT 2010,91,9.354,47675.18,80,465412576,-920709880,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:22 EDT 2010,94,9.554,47684.49,157,465413560,-920710119,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:23 EDT 2010,92,10.038,47694.36,164,465414610,-920710302,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:24 EDT 2010,95,10.582,47704.92,117,465415742,-920710421,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:25 EDT 2010,99,11.171,47716.0,121,465416932,-920710477,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:26 EDT 2010,93,11.663,47727.95,70,465418217,-920710452,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:27 EDT 2010,81,12.044,47740.18,10,465419531,-920710418,72.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:28 EDT 2010,74,12.322,47752.88,110,465420897,-920710368,72.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:29 EDT 2010,82,12.512,47765.63,26,465422268,-920710345,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:30 EDT 2010,82,12.497,47778.73,26,465423675,-920710368,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:31 EDT 2010,82,12.46,47791.44,26,465425040,-920710451,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:32 EDT 2010,0,13.139,47804.51,0,465426444,-920710491,72.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:33 EDT 2010,0,12.462,47817.32,0,465427821,-920710533,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:34 EDT 2010,0,12.565,47829.72,0,465429153,-920710592,71.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:35 EDT 2010,0,12.537,47842.38,0,465430514,-920710700,71.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:36 EDT 2010,0,12.413,47854.86,0,465431841,-920710970,71.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:37 EDT 2010,0,12.379,47867.29,0,465433134,-920711410,70.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:38 EDT 2010,0,12.254,47879.27,0,465434367,-920711891,70.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:39 EDT 2010,90,12.145,47891.51,107,465435591,-920712505,70.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:40 EDT 2010,95,11.564,47903.54,176,465436737,-920713275,70.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:41 EDT 2010,102,11.301,47915.03,145,465437790,-920714102,70.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:42 EDT 2010,100,10.556,47925.99,147,465438777,-920714926,69.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:43 EDT 2010,100,10.41,47936.51,147,465439607,-920715910,69.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:44 EDT 2010,113,10.322,47946.84,231,465440380,-920716933,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:45 EDT 2010,107,10.162,47957.34,282,465441144,-920717997,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:46 EDT 2010,101,9.421,47966.81,198,465441801,-920718993,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:47 EDT 2010,98,9.336,47976.44,140,465442439,-920720039,69.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:48 EDT 2010,95,9.3,47985.92,258,465443042,-920721092,69.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:49 EDT 2010,97,8.813,47995.11,364,465443609,-920722132,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:50 EDT 2010,107,8.794,48004.05,420,465444069,-920723212,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:51 EDT 2010,105,8.0,48012.54,475,465444510,-920724240,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:52 EDT 2010,101,8.029,48020.65,389,465444868,-920725257,69.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:53 EDT 2010,99,8.028,48028.31,434,465445246,-920726195,69.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:54 EDT 2010,97,7.673,48035.68,524,465445619,-920727092,69.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:55 EDT 2010,96,7.48,48043.1,602,465446059,-920727943,70.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:56 EDT 2010,100,6.986,48050.04,414,465446467,-920728743,70.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:57 EDT 2010,100,6.957,48057.09,349,465446848,-920729583,70.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:58 EDT 2010,97,7.3,48064.34,415,465447340,-920730374,70.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:20:59 EDT 2010,98,7.036,48071.56,688,465447850,-920731145,71.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:00 EDT 2010,99,7.17,48078.83,731,465448309,-920731960,71.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:01 EDT 2010,99,6.972,48086.36,731,465448757,-920732824,72.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:02 EDT 2010,100,7.34,48093.9,495,465449269,-920733630,72.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:03 EDT 2010,100,7.342,48101.33,495,465449752,-920734448,73.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:04 EDT 2010,95,6.849,48108.23,442,465450228,-920735178,73.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:05 EDT 2010,96,6.744,48115.15,590,465450777,-920735824,74.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:06 EDT 2010,96,7.046,48122.27,590,465451376,-920736450,74.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:07 EDT 2010,99,6.685,48129.26,547,465451988,-920737011,74.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:08 EDT 2010,100,7.002,48136.71,616,465452620,-920737641,75.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:09 EDT 2010,100,7.103,48143.97,566,465453272,-920738193,75.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:10 EDT 2010,99,7.142,48151.25,447,465453952,-920738690,76.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:11 EDT 2010,97,6.819,48157.88,532,465454539,-920739206,76.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:12 EDT 2010,98,6.579,48164.54,611,465455167,-920739660,77.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:13 EDT 2010,98,6.571,48171.19,580,465455796,-920740100,77.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:14 EDT 2010,100,6.842,48177.68,610,465456384,-920740580,78.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:15 EDT 2010,101,6.864,48183.89,461,465456948,-920741038,78.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:16 EDT 2010,101,7.308,48191.32,560,465457635,-920741561,79.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:17 EDT 2010,102,7.281,48198.62,465,465458275,-920742143,79.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:18 EDT 2010,102,7.259,48205.95,529,465458921,-920742720,80.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:19 EDT 2010,102,7.383,48213.7,435,465459553,-920743416,80.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:20 EDT 2010,101,7.11,48220.94,356,465460126,-920744089,81.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:21 EDT 2010,101,7.005,48227.84,356,465460600,-920744821,81.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:22 EDT 2010,101,7.142,48234.87,366,465461054,-920745595,82.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:23 EDT 2010,101,7.174,48241.88,354,465461506,-920746368,82.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:24 EDT 2010,102,7.328,48249.58,435,465461909,-920747295,83.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:25 EDT 2010,102,7.497,48257.23,408,465462281,-920748234,83.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:26 EDT 2010,100,7.126,48264.43,418,465462646,-920749109,84.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:27 EDT 2010,105,7.275,48271.66,461,465463037,-920749969,84.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:21:28 EDT 2010,105,7.434,48278.97,461,465463444,-920750831,85.0,
